video_id,channel,title,view_count,published_at,fetched_at,thumbnail_url
uNX_KyQ2mk0,2chほっこり馴れ初め話,【2ch馴れ初め】説明会に行った中卒幼馴染がずぶ濡れで帰宅、ブチギレた俺が社長に電話した結果…【ゆっくり】,8956,2024-10-27 07:00:37+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/uNX_KyQ2mk0/mqdefault.jpg
DA3j8omcU80,2ch馴れ初め日記帳,【2ch馴れ初め】整形外科医の俺がお礼に治した結果…奇跡が【ゆっくり】,8938,2025-08-16 09:00:28+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/DA3j8omcU80/mqdefault.jpg
CU6NcK4_K2U,2ch馴れ初めクエスト,【2ch馴れ初め】「ここで働かせて！」と毎日しつこくお店に来る女子高校生、熱意に負けて雇うことにした結果【ゆっくり動画】,8904,2024-07-28 08:00:06+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/CU6NcK4_K2U/mqdefault.jpg
ZugvKRCcN2A,2chほっこり馴れ初め話,【2ch馴れ初め】かつて凍傷寸前の俺を助けてくれたお姉さん、10年後、炊き出し会場で再会した結果…【ゆっくり】,8894,2024-12-24 07:00:25+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/ZugvKRCcN2A/mqdefault.jpg
c1_StMSfzvU,2chほっこり馴れ初め話,【2ch馴れ初め】政治家の隠し子として育ったヤンキー娘、選挙の間、定食屋を営む俺達が預かった結果…【ゆっくり】,8878,2025-12-14 07:00:39+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/c1_StMSfzvU/mqdefault.jpg
vbHOYvEgbDk,2ch馴れ初め日記帳,【2ch 馴れ初め総集編】父が急逝し院長になった俺を退職届で脅す副院長→お望み通り退職届を即受理した結果…【作業用】【ゆっくり】,8871,2025-07-12 01:01:03+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/vbHOYvEgbDk/mqdefault.jpg
GD3ew5pRSRs,2ch馴れ初めクエスト,【2ch馴れ初め】事故で片腕が使えなくなり絶望する貧乏母娘、福祉関係会社に勤める俺が雇った結果【ゆっくり動画】,8830,2024-06-21 08:00:07+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/GD3ew5pRSRs/mqdefault.jpg
fZhTi7Eu08E,2chほっこり馴れ初め話,【2ch馴れ初め】灼熱の砂浜でスイカを売るボロボロ貧乏母娘、海の家の俺がリヤカーごと買い取った結果…【ゆっくり】,8824,2025-06-24 07:00:38+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/fZhTi7Eu08E/mqdefault.jpg
VhOLOnDhdPA,2ch馴れ初めクエスト,【2ch馴れ初め】ひっそりとした場所で自家製カレーの屋台を営む母娘、人生に絶望していた俺が感動した結果【ゆっくり動画】,8814,2024-06-27 08:00:14+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/VhOLOnDhdPA/mqdefault.jpg
_2r7Q7laNgo,2ch馴れ初め日記帳,【2ch馴れ初め】花火を見ながら愛猫と庭で晩酌していると、空から女の子が降ってきたので受け止めた結果… 【ゆっくり】,8798,2025-06-17 09:00:48+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/_2r7Q7laNgo/mqdefault.jpg
8HfN7bcaOv8,2ch馴れ初めクエスト,【2ch馴れ初め】テレビ視聴中、突入してきたボロボロ少女、海外ドラマのネタバレしてきた結果【ゆっくり動画】,8780,2025-01-17 08:00:06+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/8HfN7bcaOv8/mqdefault.jpg
XdQEaC9gWxk,2ch馴れ初めクエスト,【2ch馴れ初め】実家の大掃除でぎっくり腰になった俺、寝ていたら隣の双子姉妹が押しかけてきた結果【ゆっくり動画】,8764,2025-03-22 08:00:27+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/XdQEaC9gWxk/mqdefault.jpg
9fryL6EsC0g,2ch馴れ初めクエスト,【2ch馴れ初め】池に落ちたウチの娘を助けてくれた近所の女の子、ウチの銭湯に招待して宴会した結果【ゆっくり動画】,8758,2024-12-22 08:00:08+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/9fryL6EsC0g/mqdefault.jpg
8P_8KSbzU4A,2chほっこり馴れ初め話,【2ch馴れ初め】秋の公園で似顔絵を売るボロボロ少女、娘の同級生だったので家族全員書いてもらった結果…【ゆっくり】,8723,2025-10-07 07:00:07+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/8P_8KSbzU4A/mqdefault.jpg
7EHX79nUhyg,2ch馴れ初めクエスト,【2ch馴れ初め】息子と焼き芋してたら現れた隣の双子姉妹、予想外のお願いをしてきた結果【ゆっくり動画】,8721,2025-10-12 08:00:15+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/7EHX79nUhyg/mqdefault.jpg
JyrLEbQIjuk,2chほっこり馴れ初め話,【2ch馴れ初め】亡き親友が遺した双子と社員旅行に来た俺、鬼女社長を見た双子が突然震えだした結果…【ゆっくり】,8719,2025-05-02 07:00:24+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/JyrLEbQIjuk/mqdefault.jpg
vNJbeafqsOs,2ch馴れ初め日記帳,【2ch馴れ初め】連敗続きの婚活パーティでやけ食いする俺→突然隣の女性とフードバトルが始まった結果…【ゆっくり】,8704,2025-09-13 09:01:23+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/vNJbeafqsOs/mqdefault.jpg
kFTIr3fZuH8,2ch馴れ初め日記帳,【2ch馴れ初め】農家を見下し口座開設に来た娘を拒否する銀行員→ブチギレた俺が速攻で口座解約しライバル銀行に預金を移した結果…【ゆっくり】,8688,2025-07-30 09:01:07+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/kFTIr3fZuH8/mqdefault.jpg
YqHhdquFB2E,2ch馴れ初めキューピッド,【2ch馴れ初め】毎晩神社の手水舎で体を洗う貧乏女性を妹の営む旅館の温泉に入れた結果…【ゆっくり】,8631,2024-01-19T10:00:22Z,2026-07-17 03:20:16,https://i.ytimg.com/vi/YqHhdquFB2E/maxresdefault.jpg
BzjJUh7uM2M,2ch馴れ初めクエスト,【2ch馴れ初め】大型駐車場に集まるバイクのヤンキー集団、1歳のよちよち娘が甘えまくった結果【ゆっくり動画】,8630,2025-05-03 08:00:12+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/BzjJUh7uM2M/mqdefault.jpg
6nyqFoAwRHc,2ch馴れ初めクエスト,【2ch馴れ初め】娘の家庭教師に応募してきた根暗な女性、気難しい娘の一言で即採用した結果【ゆっくり動画】,8629,2025-10-23 08:00:12+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/6nyqFoAwRHc/mqdefault.jpg
FFLggsldm1M,2chほっこり馴れ初め話,【2ch馴れ初め】特別ゲストにドタキャンされ涙目の保育士、平凡リーマンの俺が秘密の才能を解放した結果…【ゆっくり】,8586,2025-03-24 07:00:09+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/FFLggsldm1M/mqdefault.jpg
D7SSTv4ok8E,2ch馴れ初めクエスト,【2ch馴れ初め】迷子の息子を送ってくれた見知らぬ貧乏少女、お礼に亡き娘の洋服をあげた結果【ゆっくり動画】,8533,2025-08-09 08:00:20+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/D7SSTv4ok8E/mqdefault.jpg
zNmA0MPnGnE,2ch馴れ初めクエスト,【2ch馴れ初め】授業中の運動場に侵入した愛犬と幼い妹、学校一のスケバンの膝にダイブした結果【ゆっくり動画】,8523,2025-07-02 08:01:17+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/zNmA0MPnGnE/mqdefault.jpg
Xd_Bgmsx9vk,2ch馴れ初めクエスト,【2ch馴れ初め】婚活パーティーに代理参加した3歳の娘、寿退社したはずの上司がいた結果【ゆっくり動画】,8502,2025-05-17 08:00:37+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/Xd_Bgmsx9vk/mqdefault.jpg
gitzC-dp2OM,2ch馴れ初めクエスト,【2ch馴れ初め】1年振りに実家がある田舎の村に帰省した俺、激太りした俺に村人みんなが驚いた結果【ゆっくり動画】,8489,2025-06-19 08:00:44+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/gitzC-dp2OM/mqdefault.jpg
A_mVH9ftu18,2ch馴れ初め日記帳,【2ch馴れ初め】いつも睨んでくる隣人外国人美女が倒れていたので、医者の卵の俺が応急処置して看病した結果…人生が変わった【ゆっくり】,8483,2025-11-20 09:00:15+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/A_mVH9ftu18/mqdefault.jpg
Xj1gUjZH5a4,2ch馴れ初め日記帳,【2ch馴れ初め】余命宣告され幼馴染に娘を頼んだ俺→女医になっていた彼女が起こした奇跡に涙…【ゆっくり】,8476,2025-12-17 09:00:46+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/Xj1gUjZH5a4/mqdefault.jpg
qmGKgfOk-YE,2ch馴れ初めクエスト,【2ch馴れ初め総集編】空き家になった実家に久しぶりに戻ると、見知らぬ双子少女が住み付いていた結果　2chクエスト馴れ初め　人気動画まとめてみた！【作業用】【ゆっくり】,8475,2024-11-29 23:00:46+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/qmGKgfOk-YE/mqdefault.jpg
lYIOHEUm5ls,2ch馴れ初めクエスト,【2ch馴れ初め】正月に親戚から放り出された少女と柴犬、ラーメン屋の俺が大盛り炒飯をご馳走した結果【ゆっくり動画】,8474,2024-12-30 08:00:39+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/lYIOHEUm5ls/mqdefault.jpg
sR9I-ILuUjw,2ch馴れ初めクエスト,【2ch馴れ初め】愛犬と散歩中に発見したギャン泣き赤ちゃん、愛犬がペロペロしたら泣き止んだ結果【ゆっくり動画】,8466,2025-06-06 08:01:04+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/sR9I-ILuUjw/mqdefault.jpg
QREA1VCqulU,2ch馴れ初めクエスト,【2ch馴れ初め】みるみる痩せる隣の生活保護のガリガリ少女、娘がクリスマスパーティーに招待した結果【ゆっくり動画】,8452,2025-12-07 08:00:36+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/QREA1VCqulU/mqdefault.jpg
9gzaVi5hhrQ,2chほっこり馴れ初め話,【2ch馴れ初め総集編】39℃の高熱の娘をおぶってくれた貧乏少女、後日、お礼に寿司食べ放題に誘った結果 2chほっこり馴れ初め人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,8430,2025-04-11 22:00:11+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/9gzaVi5hhrQ/mqdefault.jpg
KeUDpAoEYfU,2chほっこり馴れ初め話,【2ch馴れ初め総集編】宿泊客が遺した身寄りのない双子姉妹、女将の母が「うちの子よ！」と言い出した結果 2chほっこり馴れ初め人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,8394,2025-03-07 22:00:13+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/KeUDpAoEYfU/mqdefault.jpg
F6rwbc9fSmA,2ch馴れ初めクエスト,【2ch馴れ初め】落ち着きがなく育児放棄された多動の少女、元マラソン選手の俺が引き取った結果【ゆっくり動画】,8360,2025-10-04 08:00:23+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/F6rwbc9fSmA/mqdefault.jpg
p7PFS8EZp9o,2ch馴れ初めクエスト,【2ch馴れ初め】お盆休みに室内遊具で姪と遊んでいた俺、勘違いした赤ちゃんがハイハイ突進した結果【ゆっくり動画】,8344,2025-07-26 08:01:03+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/p7PFS8EZp9o/mqdefault.jpg
ly_6ZJ2thFs,2ch馴れ初めクエスト,【2ch馴れ初め】亡き姉夫婦の娘達を引き取り育てる俺、元ヤン新人に買い物シーンを見られた結果【ゆっくり動画】,8337,2025-10-30 08:01:03+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/ly_6ZJ2thFs/mqdefault.jpg
PrKRhH-lDsk,2ch馴れ初めクエスト,【2ch馴れ初め】30連勤明けの帰宅中に終点まで寝過ごした俺、見知らぬ双子が膝の上で寝ていた結果【ゆっくり動画】,8315,2025-04-29 08:00:26+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/PrKRhH-lDsk/mqdefault.jpg
TOsYfmo2RTw,2chほっこり馴れ初め話,【2ch馴れ初め】事故で親を亡くし借金だけが残された貧乏姉妹、元ヤン母の直感でウチの定食屋で雇った結果…【ゆっくり】,8314,2025-06-16 07:00:24+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/TOsYfmo2RTw/mqdefault.jpg
DrTVi-5xSCs,2chほっこり馴れ初め話,【2ch馴れ初め総集編】俺の子じゃないと元嫁に引き取られた娘、数年後、深夜に家の前で再会した結果 2chほっこり馴れ初め人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,8306,2025-02-10 07:00:08+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/DrTVi-5xSCs/mqdefault.jpg
Lu4ws65QU8g,2ch馴れ初め日記帳,【2ch馴れ初め】廃業寸前の弁当屋に現れた5円玉を握りしめた少女→翌日、組員総出で店に乗り込んできた結果… 【ゆっくり】,8298,2025-06-21 09:00:36+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/Lu4ws65QU8g/mqdefault.jpg
tVL0lJdi3CA,2ch馴れ初め日記帳,【2ch馴れ初め】入院中の課長から見舞いに来ない俺に怒りの電話→『俺はもう部下ではない』と告げた結果… 【ゆっくり】,8297,2025-06-16 09:01:15+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/tVL0lJdi3CA/mqdefault.jpg
KPXb1BLhI1I,2chほっこり馴れ初め話,【2ch馴れ初め】評価最悪のギャル社員と組まされた地味男の俺、話してみたら全然違う子だった結果…【ゆっくり】,8283,2025-12-01 07:00:31+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/KPXb1BLhI1I/mqdefault.jpg
MrVj0f95JAM,2ch馴れ初めクエスト,【2ch馴れ初め】1人暮らしの祖母のお助けマンになった三つ子姉妹、お礼にランドセルを送った結果【ゆっくり動画】,8278,2025-03-23 08:00:15+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/MrVj0f95JAM/mqdefault.jpg
mBqMLH3CD-Y,2ch馴れ初めクエスト,【2ch馴れ初め】華金の夜に炭酸で一杯やる断酒中の俺、庭からボロボロ姉妹が突入してきた結果【ゆっくり動画】,8277,2025-07-05 08:00:56+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/mBqMLH3CD-Y/mqdefault.jpg
IP5UQpB5P2Y,2chほっこり馴れ初め話,【2ch馴れ初め総集編】小1娘を毎日遠回りして送る生活保護の少女、定食屋を営む俺達が全力でお礼した結果 2chほっこり馴れ初め人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,8268,2025-03-21 22:00:25+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/IP5UQpB5P2Y/mqdefault.jpg
Cs11uAG2LhM,2ch馴れ初めクエスト,【2ch馴れ初め総集編】人助けをして取引先社長とのゴルフに遅刻した俺、3歳の娘が代わりに接待していた結果　2chクエスト馴れ初め　人気動画まとめてみた！【作業用】【ゆっくり】,8245,2025-07-19 22:00:09+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/Cs11uAG2LhM/mqdefault.jpg
qWQeTrmR7wQ,2ch馴れ初めクエスト,【2ch馴れ初め総集編】正月休みに1人でお雑煮食べてたら、女性警官が赤ちゃん抱え突入してきた結果　2chクエスト馴れ初め　人気動画まとめてみた！【作業用】【ゆっくり】,8241,2025-01-31 22:00:39+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/qWQeTrmR7wQ/mqdefault.jpg
G26OSUsk3dc,2chほっこり馴れ初め話,【2ch馴れ初め総集編】親戚に捨てられた姉妹を引き取った俺、愛犬と共に愛情を注いで育てた結果 2chほっこり馴れ初め人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,8232,2025-01-17 07:00:09+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/G26OSUsk3dc/mqdefault.jpg
NGJbCXVIDLw,2ch馴れ初め日記帳,【2ch馴れ初め】毎日行列の出来る店で1日300杯のラーメンを売る俺が突然クビ宣告→即退職し隣のライバル店に入社した結果…大逆転の展開に【ゆっくり】,8188,2026-01-13 09:00:40+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/NGJbCXVIDLw/mqdefault.jpg
C98m50H5w3I,2ch馴れ初めクエスト,【2ch馴れ初め】ど田舎に住む俺の母親に懐く外国人少女、代々受け継がれた着物を着させてあげた結果【ゆっくり動画】,8175,2024-10-05 08:00:12+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/C98m50H5w3I/mqdefault.jpg
6p1CddC3vPk,2ch馴れ初め日記帳,【2ch馴れ初め】保育園が急遽休みで子連れ出勤をした俺→娘が仕事一筋の社長を「ママ」と呼び膝の上にダイブした結果…【ゆっくり】,8168,2025-05-08 09:00:18+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/6p1CddC3vPk/mqdefault.jpg
mn0c_Aq41JQ,2chほっこり馴れ初め話,【2ch馴れ初め】ドラ息子から宣告された俺、社内システムの責任者だったけど退職した結果…【ゆっくり】,8167,2024-12-25 07:00:35+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/mn0c_Aq41JQ/mqdefault.jpg
y8yyyjMd0As,2chほっこり馴れ初め話,【2ch馴れ初め】お漏らしした娘に体操服を貸してくれた貧乏少女、後日、お礼にしゃぶしゃぶに誘った結果…【ゆっくり】,8164,2025-04-04 07:00:49+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/y8yyyjMd0As/mqdefault.jpg
TsaS4etfA30,2ch馴れ初め日記帳,【2ch馴れ初め】入社式当日に行きつけの弁当屋で弁当を注文する俺→直後、婆さんから衝撃の一言が…【ゆっくり】,8146,2025-08-01 09:00:53+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/TsaS4etfA30/mqdefault.jpg
w2uX1Kl5kis,2ch馴れ初めクエスト,【2ch馴れ初め】3歳の娘の誕生日に電話してきた美人鬼上司、娘が電話を奪いクレームを入れた結果【ゆっくり動画】,8135,2024-12-20 08:00:50+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/w2uX1Kl5kis/mqdefault.jpg
mgbiH6cIrOA,2ch馴れ初め日記帳,【2ch馴れ初め】学校一の不良女に呼び出された陰キャの俺→留年寸前の彼女に毎日居残りして勉強を教えた結果…【ゆっくり】,8131,2025-12-12 09:01:20+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/mgbiH6cIrOA/mqdefault.jpg
D75xrKkpnEc,2chほっこり馴れ初め話,【2ch馴れ初め】母にプリンをプレゼントしたいと訪ねて来た双子姉妹、3人で一緒に特大プリンを作った結果…【ゆっくり】,8090,2025-03-27 07:00:13+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/D75xrKkpnEc/mqdefault.jpg
LH4Q8Sn9lec,2ch馴れ初め日記帳,【2ch 馴れ初め総集編】農家を見下し一括返済を要求するエリート銀行員→IQ200の息子がブチ切れた結果… 【作業用】【ゆっくり】,8050,2025-01-11 01:00:28+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/LH4Q8Sn9lec/mqdefault.jpg
fVSCzMxaq_M,2chほっこり馴れ初め話,【2ch馴れ初め】花見会場で小さなおにぎりを分け合う貧乏姉妹、娘が俺たち家族のBBQに招いた結果…【ゆっくり】,8044,2025-03-31 07:00:24+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/fVSCzMxaq_M/mqdefault.jpg
595Uv7P23ZE,2chほっこり馴れ初め話,【2ch馴れ初め】継父から捨てられたカメラオタク少女、給料3ヶ月分のレンズを持つ俺が引き取った結果…【ゆっくり】,8032,2025-07-13 07:00:05+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/595Uv7P23ZE/mqdefault.jpg
S5X-tLdUcUQ,2chほっこり馴れ初め話,【2ch馴れ初め総集編】弟夫婦に連れ子だからと育児◯棄された幼い姉妹、不妊で離婚した俺が引き取った結果 2chほっこり馴れ初め人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,8016,2025-06-27 22:00:35+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/S5X-tLdUcUQ/mqdefault.jpg
3Y2uXVsHvHQ,2chほっこり馴れ初め話,【2ch馴れ初め】地上げ屋にカマされ居場所を奪われた子ども達、同じ施設育ちで現若頭の俺がブチギレた結果…【ゆっくり】,7985,2025-06-10 07:00:05+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/3Y2uXVsHvHQ/mqdefault.jpg
0iZaBXriTUk,2ch馴れ初めクエスト,【2ch馴れ初め】コンビニでパンを食べる俺を毎日見つめるボロボロ少女と犬、翌日菓子パン2つと犬のおやつを買った結果【ゆっくり動画】,7972,2024-12-24 08:00:01+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/0iZaBXriTUk/mqdefault.jpg
3Nrr_EG3VUQ,2ch馴れ初めクエスト,【2ch馴れ初め総集編】24時間勤務明けに深夜ラーメンを啜っていた俺、見知らぬ双子姉妹が乱入してきた結果　2chクエスト馴れ初め　人気動画まとめてみた！【作業用】【ゆっくり】,7971,2025-03-21 22:00:06+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/3Nrr_EG3VUQ/mqdefault.jpg
R958nn43Qvg,2ch馴れ初めクエスト,【2ch馴れ初め】小学一年生の娘をいつも迎えに来てくれる貧乏少女、お礼にすき焼きパーティーに誘った結果【ゆっくり動画】,7959,2024-12-15 08:00:18+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/R958nn43Qvg/mqdefault.jpg
y70UEKuE8Zg,2ch馴れ初めクエスト,【2ch馴れ初め総集編】ボーナス祝いで豪華豚丼を本気で作る俺、隣の双子が丼ぶりを持って突入してきた結果　2chクエスト馴れ初め　人気動画まとめてみた！【作業用】【ゆっくり】,7945,2025-01-24 23:00:54+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/y70UEKuE8Zg/mqdefault.jpg
rrBoGncvu9Y,2ch馴れ初めクエスト,【2ch馴れ初め】熱帯夜の日に公園の水道で身体を洗おうとする貧乏親子、実家が銭湯の俺が無料で使わせてあげた結果【ゆっくり動画】,7930,2024-07-23 08:15:19+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/rrBoGncvu9Y/mqdefault.jpg
LK69MQiecag,2ch馴れ初めクエスト,【2ch馴れ初め総集編】亡き母の好物を仏壇にお供えした俺、見知らぬ赤ちゃんがつまみ食いしていた結果　2chクエスト馴れ初め　人気動画まとめてみた！【作業用】【ゆっくり】,7894,2025-02-21 22:00:20+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/LK69MQiecag/mqdefault.jpg
7myZNJLy-7U,2chほっこり馴れ初め話,【2ch馴れ初め】示談金詐欺に遭ったラーメン屋の母娘、常連客の俺が隠していた正体を明かした結果…【ゆっくり】,7892,2025-07-26 07:00:17+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/7myZNJLy-7U/mqdefault.jpg
UVvGxQoAFZE,2ch馴れ初めクエスト,【2ch馴れ初め】愛犬が亡くなり人生に絶望していた俺、ボロボロの双子に励ましてもらった結果【ゆっくり動画】,7847,2024-08-08 08:00:30+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/UVvGxQoAFZE/mqdefault.jpg
YCxxEJQV2Q8,2chほっこり馴れ初め話,【2ch馴れ初め】上司にクビにされ、空き家清掃業を始めた俺、空き家に社長の娘が住み着いていた結果…【ゆっくり】,7834,2024-11-23 07:00:16+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/YCxxEJQV2Q8/mqdefault.jpg
Z0bAZGmNTfM,2ch馴れ初めクエスト,【2ch馴れ初め】フードコートで俺の隣にちょこんと座った双子、デカ盛りかき氷をご馳走した結果【ゆっくり動画】,7830,2025-08-23 08:00:36+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/Z0bAZGmNTfM/mqdefault.jpg
c-7Vs01Cp9s,2chほっこり馴れ初め話,【2ch馴れ初め】公園で泥団子を作って雛祭りする貧乏双子、ビール片手に晩酌していた俺も参加した結果…【ゆっくり】,7796,2025-03-03 07:00:30+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/c-7Vs01Cp9s/mqdefault.jpg
h1Srs8g4vwA,2ch馴れ初め日記帳,【2ch馴れ初め】俺を不当解雇にした元上司にビールをぶっかけられた俺→事実を知った元上司が顔面蒼白になった結果…【ゆっくり】,7789,2025-08-08 09:01:17+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/h1Srs8g4vwA/mqdefault.jpg
XdEwCPP2sh4,2ch馴れ初めクエスト,【2ch馴れ初め】炎天下の中汗だくで訪れたヤクルトレディ、娘が「飲みたい！」というので買い取ってあげた結果【ゆっくり動画】,7789,2024-08-25 08:00:30+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/XdEwCPP2sh4/mqdefault.jpg
h6MyiZ1ZijY,2ch馴れ初め日記帳,【2ch馴れ初め】亡き姉の双子を育てる俺がファミレスで食事をしていると、日本に赴任してきた怖い敏腕CEOに見つかった結果…【ゆっくり】,7786,2025-11-29 09:01:08+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/h6MyiZ1ZijY/mqdefault.jpg
B6P7bERM0JM,2chほっこり馴れ初め話,【2ch馴れ初め】空腹で段ボールを食べようとする生活保護の姉妹、たい焼きをお腹いっぱい食べさせた結果…【ゆっくり】,7780,2025-07-11 07:00:14+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/B6P7bERM0JM/mqdefault.jpg
UouQEVwil0o,2chほっこり馴れ初め話,【2ch馴れ初め】満員電車で義手なのにチカンを疑われた俺、「無実の証拠を見せます」と言った結果…【ゆっくり】,7773,2024-11-10 07:00:24+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/UouQEVwil0o/mqdefault.jpg
goQ9AKNdZLs,2chほっこり馴れ初め話,【2ch馴れ初め総集編】通り魔から双子を守り10針縫う大ケガをした俺、後日、病院に双子と市長がやってきた結果　2chほっこり馴れ初め人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,7727,2024-11-08 22:00:30+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/goQ9AKNdZLs/mqdefault.jpg
HuWIjXJHpqg,2chほっこり馴れ初め話,【2ch馴れ初め総集編】大雪の夜、高熱の妹をおんぶして走る双子の姉、看護師の母が応急処置した結果 2chほっこり馴れ初め人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,7712,2025-01-09 07:00:10+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/HuWIjXJHpqg/mqdefault.jpg
n79CkOu20QE,2ch馴れ初め日記帳,【2ch 馴れ初め総集編】廃業寸前の俺の料亭の前に倒れていたガリガリの少女→自慢の懐石料理を振舞うと少女が電話を掛け始めた結果…【作業用】【ゆっくり】,7699,2024-12-30 09:00:47+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/n79CkOu20QE/mqdefault.jpg
8mZBjppHq7k,2ch馴れ初め日記帳,【2ch馴れ初め】駅の階段から落ちて怪我したデブ女→偶然通りかかった俺が拾った結果 ……【ゆっくり】,7667,2025-07-06 09:00:20+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/8mZBjppHq7k/mqdefault.jpg
IlU0Gnfwj1Q,2chほっこり馴れ初め話,【2ch馴れ初め】ケーキ配達中に発見したアザだらけの双子姉妹、異変を感じ警察に相談した結果…【ゆっくり】,7622,2025-12-17 07:00:18+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/IlU0Gnfwj1Q/mqdefault.jpg
