video_id,channel,title,view_count,published_at,asset_count,best_type,best_local_path,best_bytes,local_csv_asset
0Xrk2pe-d3w,馴れ初め公園,【馴れ初め】真冬の路上で必死にヒッチハイクする怪我をした三つ子姉妹→放っておけずキャンピングカーに乗せて手当てした結果…【ゆっくり】,3666,2026-03-01T09:00:01Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCASyQ69DOcVi88tFOJbbdBw\subtitles\0Xrk2pe-d3w.ja-orig.vtt,175417,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\0Xrk2pe-d3w.csv
cCR4WOZD3hg,2chの感動馴初め話,【2ch馴れ初め】離婚した父親に誘〇された3歳の少女→交番勤務の俺が命を懸けて探した結果…【ゆっくり】,3650,2026-02-03T10:01:02Z,0,,,0,
VY3SfvNHHsk,2ch馴れ初めゆっくりで最愛,【2ch 馴れ初め】会社主催のキャンプ中、帰り、山奥で置き去りにされた女性社員 普段は窓際社員、実は元自衛官（空挺団）の俺が本気を出した結果【ゆっくり】,3642,2025-02-10T10:00:35Z,0,,,0,
Ugl6XKh-hNg,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】校内で有名な女番長にハンカチを貸したガリ勉の俺→翌日に清楚美人な女子生徒に呼び止められた結果【ゆっくり】,3639,2024-06-14T08:00:15Z,0,,,0,
vMawd5SIbG4,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】日曜日に上司から出勤命令される幼馴染 →元労基職員、現弁護士の俺がブチギレた結果...【ゆっくり】,3636,2025-03-24T10:01:11Z,0,,,0,
tMZ0QM6jzMo,馴れ初め脚長オジサン,【2ch馴れ初め総集編】馴れ初め動画8選まとめ総集編⑧【ゆっくり解説】【作業用】,3620,2023-10-18T10:01:33Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCZGcH1Ng57XSxnX62skVOrQ\subtitles\tMZ0QM6jzMo.ja-orig.vtt,1337287,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\tMZ0QM6jzMo.csv
OIFazFFz6GU,2ch馴れ初めゆっくりで最愛,【2ch 馴れ初め】秋葉原で迷子の少女を助け誘〇を疑われたキモオタ隠キャの俺→職場（警視庁）に行こうと言った結果【ゆっくり】,3615,2024-11-11T10:00:15Z,0,,,0,
yDtszrlFH-E,2ch 馴れ初め ストーリーズ,【2ch馴れ初め総集編】取引先の社長の勧めで嫌々お見合いした俺 → 幼い姉妹が会場で待っていた結果2ch可愛い子供馴れ初め人気動画【作業用】【睡眠用】【ゆっくり】,3612,2026-05-29T03:00:36Z,0,,,0,
OOXZnDXcgFM,馴れ初め脚長オジサン,【2ch馴れ初め総集編】馴れ初め動画8選まとめ総集編⑦【ゆっくり解説】【作業用】,3604,2023-10-15T11:00:09Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCZGcH1Ng57XSxnX62skVOrQ\subtitles\OOXZnDXcgFM.ja-orig.vtt,1360214,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\OOXZnDXcgFM.csv
rquzepTPoBA,2ch馴れ初めパレード,【2ch馴れ初め】元請に韓国企業に鞍替えされ、廃業寸前の建設会社の親子→海外で建設会社を経営する俺が契約した結果,3594,2024-10-27T06:57:54Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCuF5eOKpyxiZb_-grU2BWuA\subtitles\rquzepTPoBA.ja-orig.vtt,430622,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\rquzepTPoBA.csv
qSupEE0pvnc,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】自分の子供じゃないと知らず娘を4年間育てた俺→離婚して数年後、娘が俺の家を訪ねてきた結果...【ゆっくり】,3592,2025-02-23T10:00:59Z,0,,,0,
QqiiJaQ7ba4,2ch馴れ初めタイムトラベル,【2ch馴れ初め】親戚からネグレクトを受ける幼い姉妹→事故で妻子を亡くした俺が引き取った結果...【ゆっくり】,3591,2025-11-18T10:00:44Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UChUBW2cG12v8rAbOEv3wJOg\subtitles\QqiiJaQ7ba4.ja-orig.vtt,193673,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\QqiiJaQ7ba4.csv
2JWzcU5__Gc,2ch馴れ初めラブレター,【2ch馴れ初め】大雪の夜、電気代を宝物で支払おうとするボロボロ姉妹 →心配になり家まで送ってあげた結果…【ゆっくり】,3573,2025-03-21T10:00:03Z,0,,,0,
VKFI7ehmyw4,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】台風の夜、財布を届けてくれたかつて天才と呼ばれた幼馴染 →ホームレスになっていたので俺の会社で秘書として働いてもらった結果...【ゆっくり】,3573,2024-08-06T10:00:29Z,0,,,0,
Dn2wrIund5Y,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】俺にだけいつも冷たいピアノの先生 →妊娠中の姉の代わりに姪っ子を送り迎えしているだけで俺は独身だとバレた結果...【ゆっくり】,3572,2024-02-23T10:00:11Z,0,,,0,
ePdmpNceRNs,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】娘の誕生日に急遽呼び出されたパート女性→実は社長の清掃員の俺がブチギレた結果...【ゆっくり】,3568,2026-05-14T10:00:56Z,0,,,0,
TSgFoUxv9k4,2ch馴れ初めラブレター,【2ch馴れ初め 総集編】話しかけても目を合わせず親戚から疎まれる赤ちゃん→眼科医の俺が引き取った結果 2ch馴れ初めラブレター 人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,3566,2025-07-25T10:00:47Z,0,,,0,
rWHidwmxjS4,2chなれそめストーリー2.0,【2ch馴れ初め】一つのうどんを分けて食べる貧乏な母娘に住込バイトさせたら、カラダを差し出された【ゆっくり解説】,3555,2025-04-07T12:01:19Z,0,,,0,
ATTbXbF_Vfc,2ch馴れ初めツインズ,【2ch馴れ初め】親友に婚約者を奪われた俺が女性警官と…【ゆっくり】,3544,2024-11-10T11:00:18Z,0,,,0,
wga7ZcDKcXc,ほろり感動馴れ初め話,【2ch馴れ初め】親の借金を返す為、100円を差し出すボロボロの少女→ 施設育ちのヤ〇ザの俺が連れ帰った結果【まとめ】,3542,2026-05-10T11:01:28Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCmEJtwgg3U7dM2cuB6UI4OQ\subtitles\wga7ZcDKcXc.ja-orig.vtt,418946,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\wga7ZcDKcXc.csv
h9alfo2vHTw,2ch馴れ初めキューピッド,【2ch馴れ初め】Gが出て泣き叫ぶ美人熟女母子。昆虫オタクの俺が退治した結果...【ゆっくり】,3541,2023-06-30T10:00:41Z,0,,,0,
_ds21FQoQak,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】空腹で倒れた隣人女性に俺の男飯を毎日差し入れした結果美人の恋人ができた【ゆっくり】,3530,2024-03-24T03:00:26Z,0,,,0,
UJxDfQpcR14,2ch馴れ初めほっこり物語,【2ch馴れ初め】訛りのある日本語を話しハブられる外国人転校生 →俺が九州出身の用務員さんの力を借りた結果…【ゆっくり】,3508,2025-12-07T09:30:26Z,0,,,0,
WdkRFuo4llw,2ch馴れ初めゆっくりで最愛,【2ch 馴れ初め】公園で大泣きする姪をなだめていた俺→新人美人婦警に「ちょっといいですか？」と職質された結果【ゆっくり】,3507,2024-09-04T09:00:32Z,0,,,0,
Y7q0X0Sh4r0,2ch馴れ初めラブレター,【2ch馴れ初め】お茶会でいちご大福300個をドタキャンされ廃業寸前の母娘→老舗大旅館若旦那の俺がすべて買い取った結果...【ゆっくり】,3507,2024-06-22T10:00:34Z,0,,,0,
GPkrTAqBQuA,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】2ch馴れ初めストーリーズ馴れ初め動画傑作6選【ゆっくり】,3506,2024-05-09T08:00:06Z,0,,,0,
cK5FXXuHDYo,2ch馴れ初めムービー,【２ｃｈ馴れ初め】夕方、駅前でチンピラに絡まれる同級生女子→空手黒帯の俺が本気を出した結果【ゆっくり】,3502,2024-10-31T03:00:34Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC_B0RIqsASCDlZGI_GPPXqQ\subtitles\cK5FXXuHDYo.ja-orig.vtt,318958,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\cK5FXXuHDYo.csv
-il_-Muhud4,馴れ初め公園,【馴れ初め】社長令嬢に目の敵にされ父親をクビにされた同級生→学校一陰キャの俺が会社を買収した結果…【ゆっくり】,3502,2026-05-31T09:00:00Z,0,,,0,
r8QOLogkrvo,ほろり感動馴れ初め話,【2ch馴れ初め】豹変する夫から逃げてきた貧乏な母と双子→サプライズでランドセルをプレゼントした結果【ゆっくり解説】,3494,2025-12-06T10:01:27Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCmEJtwgg3U7dM2cuB6UI4OQ\subtitles\r8QOLogkrvo.ja-orig.vtt,125481,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\r8QOLogkrvo.csv
V9b6WITeOq8,2ch馴れ初めゆっくりで最愛,【2ch馴れ初め】極寒の夜、大切な財布を届けてくれたボロボロな女性ホームレス→お礼に熱々おでんとお風呂を貸した結果【ゆっくり】,3492,2024-01-07T09:00:20Z,0,,,0,
Dlk2aTK5NO4,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】道が分からず困っている外国人親子 →お人好しツアーガイドの俺が声を掛け、ついでに観光案内した結果...【ゆっくり】,3489,2024-02-17T10:00:08Z,0,,,0,
oBgClgiL9_0,2ch馴れ初めスクランブル,【2ch馴れ初め】吹奏楽部に突然来なくなった真面目な後輩→部長の俺が心配で探した結果,3478,2024-11-12T10:00:48Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCXWjfr1sLbhiomd6MtxoTfA\subtitles\oBgClgiL9_0.ja-orig.vtt,301643,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\oBgClgiL9_0.csv
uFC63_YTzLg,2ch馴れ初めほっこり物語,【2ch馴れ初め】雀友の爺さんといつもの店で麻雀卓を囲む俺 →ある日ヤクザ風の一見客が現れイカサマを始めた結果…【ゆっくり】,3478,2025-07-14T09:30:35Z,5,srt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\yakuza_script_archive_20260606\UCMeypkYE165Tbw12XPdVnxQ\raw\2025-07-14_uFC63_YTzLg_【2ch馴れ初め】雀友の爺さんといつもの店で麻雀卓を囲む俺 →あ.ja-orig.srt,114589,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\uFC63_YTzLg.csv
wGdsDCA-2C4,2ch馴れ初めヒストリー,【2ch馴れ初め】共同経営者の親友に裏切られ廃業寸前のレストラン →ヤケクソで面接に来たヤンキーを雇った結果...【ゆっくり】,3476,2025-01-15T10:30:25Z,0,,,0,
ykH2ZjxtmUk,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】落とし物を届けてくれたホームレス女性に実業家の俺が恩返しした結果、人生が変わった,3475,2024-02-14T10:00:41Z,0,,,0,
bJ3QOUfsu2E,2ch馴れ初めツインズ,【2ch馴れ初め】内定取消された幼馴染→報道部長の俺がマスコミを連れて突撃した結果…【ゆっくり】,3465,2025-10-21T10:01:07Z,0,,,0,
l1782bsAYJ8,2ch馴れ初めヒストリー,【2ch馴れ初め】両親を亡くし親戚に引き取られた幼馴染の姉弟→心配になって後日連絡してみた結果...【ゆっくり】,3464,2024-08-03T08:30:15Z,0,,,0,
1yf-A-t-RWA,2ch馴れ初め感動シネマ,【2ch馴れ初め 総集編】母親のために逆高校デビューした陰キャの俺→元最強不良の俺が本気を出した結果..... 大人気動画まとめ3選 【作業用】【ゆっくり】,3457,2025-06-07T04:22:18Z,0,,,0,
j-9eKAd1otI,2ch馴れ初めゆっくりで最愛,【2ch 馴れ初め】みるみる痩せる隣の生活保護のガリガリの母娘→誕生日にカップ麺でお祝いしていたので心配になり、腹いっぱいお鍋を食べさせてあげた結果【ゆっくり】,3444,2024-11-29T10:00:53Z,0,,,0,
Yf1VqTRRCJA,2chなれそめストーリー2.0,【2ch馴れ初め】病院で泣いていた鬼上司が「余命1年なの…」電話で話しているのを聞いてしまった結果【ゆっくり解説】,3441,2025-06-07T12:00:58Z,0,,,0,
_WVHlo0QHjw,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】寒空の下で野宿するボロボロ母娘を助けたら、家族ができて学生時代の夢が叶った,3436,2024-02-20T10:00:25Z,0,,,0,
DmSRWF0_mwE,2ch馴れ初めスクランブル,【2ch馴れ初め】親戚から穀潰しと見下される貧乏同級生→晩飯係の俺が大家族の食卓に招いた結果,3430,2024-11-16T10:00:19Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCXWjfr1sLbhiomd6MtxoTfA\subtitles\DmSRWF0_mwE.ja-orig.vtt,343170,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\DmSRWF0_mwE.csv
8IzysfoVS2w,2ch馴れ初めラブレター,【2ch馴れ初め 総集編】養護施設で動画配信をして父親を探す少女→離婚で奪われた俺のもう1人の娘だった結果 2ch馴れ初めラブレター 人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,3428,2025-09-01T10:00:12Z,0,,,0,
Zl3hVJ2DJMk,2ch馴れ初めスクランブル,【2ch馴れ初め】課題のペア相手に毎回誘ってくるクラスのマドンナ→ひたすら拒否し続けた結果,3427,2024-08-24T10:00:36Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCXWjfr1sLbhiomd6MtxoTfA\subtitles\Zl3hVJ2DJMk.ja-orig.vtt,336957,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\Zl3hVJ2DJMk.csv
xFpjYgSms8E,2ch馴れ初めゆっくりで最愛,【2ch 馴れ初め】10年振りにいわくつきの田舎の空き家の掃除に行った俺→大型犬と双子少女が昼寝をしていた結果【ゆっくり】,3403,2024-11-26T10:00:58Z,0,,,0,
OpIXQ-UaVXE,2ch馴れ初めヒストリー,【2ch馴れ初め】同じアパートに引っ越してきた生活保護の転校生→弁当屋息子の俺が毎日山盛り弁当を届けた結果...【ゆっくり】,3387,2024-02-08T08:00:11Z,0,,,0,
D2U6niR45IY,2chなれそめストーリー2.0,【2ch馴れ初め】いつもからかってくる生意気な幼馴染ヤンキーをふざけて押し倒した結果【ゆっくり解説】【作業用/総集編】,3376,2026-05-09T12:00:21Z,0,,,0,
j4ADSMhHDtw,2ch 馴れ初め ストーリーズ,【2ch馴れ初め/感動名作】取引先の社長に頼まれ見合いをした俺→ 相手が学生時代に因縁のある同級生だった結果【ゆっくり】,3376,2024-05-22T10:00:41Z,0,,,0,
GmB42TBxc1Y,2ch馴れ初めパレード,社員旅行中に置き去りにされら中卒美人社員→元自衛隊レンジャー所属、現在窓際デブ社員の俺が本気を出した結果【2ch馴れ初め】,3375,2024-11-30T04:16:49Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCuF5eOKpyxiZb_-grU2BWuA\subtitles\GmB42TBxc1Y.ja-orig.vtt,361203,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\GmB42TBxc1Y.csv
O7qcsfTIgk4,2ch馴れ初めゆっくりで最愛,【2ch 馴れ初め】大雪の夜、公園で雪を食べ飢えを凌ぐ亡き親友の娘姉妹、農家を営む俺が連れて帰った結果【ゆっくり】,3373,2024-06-22T09:00:18Z,0,,,0,
m99oBdU1SvU,2ch馴れ初めタイムトラベル,【2ch馴れ初め】母とタケノコ狩り中に現れた山に住んでいる少女→保護してタケノコ料理を振舞った結果...【ゆっくり】,3372,2026-04-09T10:30:26Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UChUBW2cG12v8rAbOEv3wJOg\subtitles\m99oBdU1SvU.ja-orig.vtt,188379,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\m99oBdU1SvU.csv
e57d5nE2hBM,2ch馴れ初めタイムトラベル,【2ch馴れ初め】転園先の幼稚園で片親とバカにされ5分で帰宅 →ブチギレた俺（文科省）が園長を呼び出した結果...【ゆっくり】,3372,2025-11-30T10:01:04Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UChUBW2cG12v8rAbOEv3wJOg\subtitles\e57d5nE2hBM.ja-orig.vtt,167282,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\e57d5nE2hBM.csv
CpySfgONaX4,2chなれそめストーリー2.0,【2ch馴れ初め】俺の秘密がバレたせいで美人教師に猛アタックされた【ゆっくり解説】,3368,2025-02-21T12:00:29Z,0,,,0,
QUSH6Jj0l70,2ch馴れ初めラブレター,【2ch馴れ初め】ヤクザの娘と知らずに新入社員を怒ったら →数日後、家に組長と大量の黒服が乗り込んできた結果...【ゆっくり】,3366,2024-06-12T10:00:31Z,5,srt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\yakuza_script_archive_20260606\UC9M17Nb4VrBTCynrJSTMj6Q\raw\2024-06-12_QUSH6Jj0l70_【2ch馴れ初め】ヤクザの娘と知らずに新入社員を怒ったら →数日.ja-orig.srt,101820,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\QUSH6Jj0l70.csv
_wbimeFxALo,2ch馴れ初めヒストリー,【2ch馴れ初め 総集編】大人気馴れ初め動画5選まとめ　2ch馴れ初めヒストリー,3365,2025-02-16T01:00:29Z,0,,,0,
DPWAFdi0aLc,2ch馴れ初めスクランブル,【2ch馴れ初め】結婚の約束をした幼馴染が我儘社長令嬢に成長→10年ぶりの再会でも俺の彼女ヅラをしていた結果,3364,2024-10-19T10:00:12Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCXWjfr1sLbhiomd6MtxoTfA\subtitles\DPWAFdi0aLc.ja-orig.vtt,336928,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\DPWAFdi0aLc.csv
qbJZXvpknSI,2ch馴れ初めヒストリー,【2ch馴れ初め 総集編】大人気馴れ初め動画6選まとめ　2ch馴れ初めヒストリー,3363,2025-02-08T02:00:36Z,0,,,0,
MOBPOVIevZo,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】妹の生活費の為、夜職に手を出す隣人のヤンキーギャル →婚約破棄された俺が100万円の指輪をあげた結果...【ゆっくり】,3339,2025-12-12T10:00:38Z,0,,,0,
u3dj4qIAMQo,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】人が良いことを理由に仕事を押し付けられる陽キャデブ女 →最年少部長の俺が直属の部下にした結果...【ゆっくり】,3337,2024-06-28T10:00:56Z,0,,,0,
USNLJVai100,2ch馴れ初めパレード,フリマで変な工芸品を1人で売るボロボロの少女⇨数年前に他界した嫁が作ったものと全く同じだった結果【2ch馴れ初め】,3334,2025-09-24T09:00:45Z,0,,,0,
qf103fYSmzs,2ch馴れ初めラブレター,【2ch馴れ初め】魚が納品されず絶望する母親の為にやって来た旅館の双子娘 →漁師の俺が新鮮な魚を大量にあげた結果...【ゆっくり】,3331,2024-07-04T10:00:56Z,0,,,0,
2GeZHxFLgN4,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】全財産で買った弁当をホームレスに譲った俺と妹 →翌日、学校に黒塗り高級車が来た結果...【ゆっくり】,3322,2025-12-28T10:00:08Z,0,,,0,
uiX8ojKWIik,2ch馴れ初めヒストリー,【2ch馴れ初め 総集編】同窓会で俺をバカにする大手銀行員の同級生→お望み通り預金100円を残しライバル銀行へ移した結果 ヒストリー 人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,3300,2025-06-23T02:00:55Z,0,,,0,
Dq7w_IQOfjM,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】両親が蒸発してしまい妹と二人きりになった俺→ 幼馴染が家族のように接してくれた結果【ゆっくり】,3298,2024-06-10T08:00:11Z,0,,,0,
AYL2q59U9x8,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】俺のキッチンカーにどんぐりを握りしめてやってきた女の子に特製カレーをご馳走した結果【ゆっくり】,3289,2024-03-21T10:00:06Z,0,,,0,
SQGVzzxaj5o,2ch馴れ初めほっこり物語,【2ch馴れ初め】同窓会でエリート企業の同級生から見下される俺→30分後、全社員が集まった結果...【ゆっくり】,3289,2025-05-19T09:30:15Z,0,,,0,
Cu-KaspWZg4,2ch馴れ初めタイムトラベル,【2ch馴れ初め】内定式300人の前で中卒と見下され辞退した俺 →後日、内定先からの鬼電を放置した結果...【ゆっくり】,3285,2025-11-15T10:30:15Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UChUBW2cG12v8rAbOEv3wJOg\subtitles\Cu-KaspWZg4.ja-orig.vtt,194283,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\Cu-KaspWZg4.csv
IsEbPLodHWM,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】両親を亡くし親戚から邪魔者扱いのボロボロ双子 →母が家族で営む先頭に連れて帰った結果...【ゆっくり】,3278,2024-12-19T10:00:16Z,0,,,0,
GGrEpS_aUAM,2ch馴れ初めゆっくりで最愛,【2ch 馴れ初め】無銭飲食のヤクザかに脅され涙ぐむ行きつけの焼肉屋の母娘 常連客の俺が正体を明かし助けた結果【ゆっくり】,3272,2024-06-01T09:00:13Z,0,,,0,
jlcNyF0gW2A,2ch馴れ初め奇跡の出会い,【2ch馴れ初め 総集編】残業が続き過労で倒れた俺にクビ宣告する社長→社内で唯一特許権を持つSEの俺が速攻で退職した結果2ch馴れ初め奇跡の出会い 人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,3270,2025-07-01T02:00:44Z,0,,,0,
6ZtGehTTcMM,2ch馴れ初め奇跡の出会い,【2ch馴れ初め 総集編】大人気馴れ初め動画6選まとめ　2ch馴れ初め奇跡の出会い　【作業用】【ゆっくり】,3269,2024-11-28T10:00:06Z,0,,,0,
Vb2PSI8jx98,2ch馴れ初めヒストリー,【2ch馴れ初め】クラスの社長令嬢に狙われ退学に追い込まれたヤンキー同級生 →ぼっち陰キャで裏で天才ハッカーと呼ばれる俺が助けた結果...【ゆっくり】,3252,2024-06-11T10:00:24Z,0,,,0,
-YL5RRAB9lA,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】隣に引っ越してきた子持ちシングルマザーに一目惚れした俺→ 彼女が大変そうだったので色々手助けした結果【ゆっくり】,3244,2024-06-06T10:00:00Z,0,,,0,
dw0Yj6fk-ig,2ch馴れ初めラブレター,【2ch馴れ初め】人気のない公園で怪しい絵画を売る貧乏少女 →霊感のある娘が「10万円で欲しい」と言った結果...【ゆっくり】,3243,2024-12-13T10:00:42Z,0,,,0,
GXLwKJoTrTo,2ch馴れ初めスクランブル,【2ch馴れ初め】親友に裏切られ田舎へ転校した元空手王者の俺→暴走族の喧嘩に巻き込まれレディース総長が現れた結果,3239,2024-11-05T10:00:21Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCXWjfr1sLbhiomd6MtxoTfA\subtitles\GXLwKJoTrTo.ja-orig.vtt,297472,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\GXLwKJoTrTo.csv
Y_XoUjQT5QY,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】銀行から突然融資を打ち切られ途方に暮れる定食屋の母娘→常連客でキモオタ資産家の俺が助けた結果...【ゆっくり】,3236,2024-07-05T10:00:37Z,0,,,0,
s4pYjHIoWLg,ほろり感動馴れ初め話,【2ch馴れ初め】昔俺をいじめから助けてくれたギャル→10年後、娘のために耐えて仕事をする彼女と再会した結果【ゆっくり解説】,3234,2025-11-25T10:01:28Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCmEJtwgg3U7dM2cuB6UI4OQ\subtitles\s4pYjHIoWLg.ja-orig.vtt,132342,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\s4pYjHIoWLg.csv
YeG2RzBpAi8,2ch馴れ初めタイムトラベル,【2ch馴れ初め】結婚式当日に下請けを見下されドタキャンされた義妹→大元請の俺がブチギレた結果...【ゆっくり】,3232,2026-02-26T11:57:36Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UChUBW2cG12v8rAbOEv3wJOg\subtitles\YeG2RzBpAi8.ja-orig.vtt,175703,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\YeG2RzBpAi8.csv
G2Sw35wsA6M,2ch馴れ初めキューピッド,【2ch馴れ初め】個室サウナに泥酔した女が乱入してきた結果...【ゆっくり】,3222,2023-07-04T10:00:10Z,0,,,0,
a023yHng6xc,2ch馴れ初めヒストリー,【2ch馴れ初め 総集編】高級寿司を受け取りに行った娘が手ぶらで帰宅→ブチギレた俺が特許米の納品を全店舗中止した結果 ヒストリー 人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,3220,2025-11-24T10:30:01Z,0,,,0,
GRS--3zNfas,2ch馴れ初めほっこり物語,【2ch馴れ初め】1人ぼっちのバンドに涙をこらえて勧誘する同級生 →ギターコンテスト王者の俺が手伝った結果...【ゆっくり】,3217,2025-10-30T09:30:17Z,0,,,0,
jrXc2--_nn0,2ch馴れ初めパレード,【2ch馴れ初め総集編】妹の結婚式100人の前で同期に見下される俺→娘が所属を答えた瞬間、ガクガク震え出した結果,3202,2025-06-21T01:00:48Z,0,,,0,
B85FPAoKxUw,ほろり感動馴れ初め話,【2ch馴れ初め】嵐の夜、家の車庫で雨風を凌ぐボロボロの双子→温かいお風呂とご馳走を振る舞った結果【まとめ】,3186,2026-05-29T10:00:23Z,0,,,0,
